starttime	seconds	ctime	dtime	ttime	wait
Sat May 05 21:33:23 2018	1525548803	0	0	0	0
Sat May 05 21:33:25 2018	1525548805	0	34	34	34
Sat May 05 21:33:25 2018	1525548805	0	34	34	34
Sat May 05 21:33:25 2018	1525548805	0	35	35	34
Sat May 05 21:33:25 2018	1525548805	0	36	36	36
Sat May 05 21:33:24 2018	1525548804	0	39	39	39
Sat May 05 21:33:24 2018	1525548804	0	39	39	39
Sat May 05 21:33:24 2018	1525548804	0	40	40	40
Sat May 05 21:33:25 2018	1525548805	0	40	40	40
Sat May 05 21:33:24 2018	1525548804	0	40	40	40
Sat May 05 21:33:24 2018	1525548804	0	40	40	40
Sat May 05 21:33:25 2018	1525548805	0	40	40	40
Sat May 05 21:33:24 2018	1525548804	0	40	40	40
Sat May 05 21:33:25 2018	1525548805	0	41	41	40
Sat May 05 21:33:25 2018	1525548805	0	41	41	41
Sat May 05 21:33:24 2018	1525548804	0	41	41	41
Sat May 05 21:33:25 2018	1525548805	0	41	41	41
Sat May 05 21:33:24 2018	1525548804	0	42	42	42
Sat May 05 21:33:24 2018	1525548804	0	42	42	42
Sat May 05 21:33:24 2018	1525548804	0	43	43	43
Sat May 05 21:33:24 2018	1525548804	0	46	46	46
Sat May 05 21:33:25 2018	1525548805	0	47	47	47
Sat May 05 21:33:24 2018	1525548804	0	47	47	47
Sat May 05 21:33:24 2018	1525548804	0	47	47	47
Sat May 05 21:33:25 2018	1525548805	0	48	48	47
Sat May 05 21:33:25 2018	1525548805	0	48	48	47
Sat May 05 21:33:25 2018	1525548805	0	48	48	48
Sat May 05 21:33:25 2018	1525548805	0	49	49	49
Sat May 05 21:33:25 2018	1525548805	0	49	49	49
Sat May 05 21:33:25 2018	1525548805	0	49	49	49
Sat May 05 21:33:25 2018	1525548805	0	52	52	52
Sat May 05 21:33:25 2018	1525548805	0	52	52	52
Sat May 05 21:33:25 2018	1525548805	0	53	53	53
Sat May 05 21:33:25 2018	1525548805	0	54	54	54
Sat May 05 21:33:25 2018	1525548805	0	55	55	55
Sat May 05 21:33:25 2018	1525548805	0	56	56	55
Sat May 05 21:33:25 2018	1525548805	0	56	56	56
Sat May 05 21:33:25 2018	1525548805	0	57	57	57
Sat May 05 21:33:25 2018	1525548805	0	58	58	57
Sat May 05 21:33:25 2018	1525548805	0	58	58	58
Sat May 05 21:33:25 2018	1525548805	0	58	58	58
Sat May 05 21:33:25 2018	1525548805	0	58	58	58
Sat May 05 21:33:25 2018	1525548805	0	58	58	58
Sat May 05 21:33:25 2018	1525548805	0	59	59	59
Sat May 05 21:33:25 2018	1525548805	0	59	59	59
Sat May 05 21:33:25 2018	1525548805	0	59	59	59
Sat May 05 21:33:25 2018	1525548805	0	59	59	59
Sat May 05 21:33:25 2018	1525548805	0	59	59	59
Sat May 05 21:33:25 2018	1525548805	0	60	60	60
Sat May 05 21:33:25 2018	1525548805	0	61	61	61
