starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 13:24:03 2018	1525692243	24	145	169	28
Mon May 07 13:24:03 2018	1525692243	25	161	185	35
Mon May 07 13:24:03 2018	1525692243	26	199	225	37
Mon May 07 13:24:03 2018	1525692243	26	221	247	43
Mon May 07 13:24:03 2018	1525692243	25	235	260	42
Mon May 07 13:24:03 2018	1525692243	25	243	268	42
Mon May 07 13:24:03 2018	1525692243	25	267	292	40
Mon May 07 13:24:03 2018	1525692243	25	271	295	42
Mon May 07 13:24:03 2018	1525692243	26	270	296	43
Mon May 07 13:24:03 2018	1525692243	26	290	316	40
Mon May 07 13:24:03 2018	1525692243	25	291	316	43
Mon May 07 13:24:03 2018	1525692243	26	294	320	43
Mon May 07 13:24:03 2018	1525692243	25	296	321	43
Mon May 07 13:24:03 2018	1525692243	26	308	334	45
Mon May 07 13:24:03 2018	1525692243	26	314	340	45
Mon May 07 13:24:03 2018	1525692243	26	316	342	43
Mon May 07 13:24:03 2018	1525692243	26	322	348	47
Mon May 07 13:24:03 2018	1525692243	26	327	353	45
Mon May 07 13:24:03 2018	1525692243	26	339	365	47
Mon May 07 13:24:03 2018	1525692243	25	350	374	51
Mon May 07 13:24:03 2018	1525692243	25	360	385	51
Mon May 07 13:24:03 2018	1525692243	26	367	393	50
Mon May 07 13:24:03 2018	1525692243	26	369	396	48
Mon May 07 13:24:03 2018	1525692243	25	374	399	54
Mon May 07 13:24:03 2018	1525692243	26	383	409	54
Mon May 07 13:24:03 2018	1525692243	25	398	422	58
Mon May 07 13:24:03 2018	1525692243	25	400	425	61
Mon May 07 13:24:03 2018	1525692243	28	407	435	61
Mon May 07 13:24:03 2018	1525692243	28	412	440	62
Mon May 07 13:24:03 2018	1525692243	28	423	451	64
Mon May 07 13:24:03 2018	1525692243	26	428	454	61
Mon May 07 13:24:03 2018	1525692243	28	437	464	67
Mon May 07 13:24:03 2018	1525692243	28	439	467	64
Mon May 07 13:24:03 2018	1525692243	28	453	480	70
Mon May 07 13:24:03 2018	1525692243	28	458	486	69
