starttime	seconds	ctime	dtime	ttime	wait
Sat May 05 21:45:54 2018	1525549554	0	48	48	48
Sat May 05 21:45:54 2018	1525549554	0	49	49	48
Sat May 05 21:45:54 2018	1525549554	0	49	49	49
Sat May 05 21:45:54 2018	1525549554	0	49	49	49
Sat May 05 21:45:54 2018	1525549554	0	49	49	49
Sat May 05 21:45:54 2018	1525549554	0	49	49	49
Sat May 05 21:45:54 2018	1525549554	0	49	49	49
Sat May 05 21:45:54 2018	1525549554	0	49	49	49
Sat May 05 21:45:54 2018	1525549554	0	50	50	49
Sat May 05 21:45:54 2018	1525549554	0	50	50	50
Sat May 05 21:45:54 2018	1525549554	0	50	50	50
Sat May 05 21:45:54 2018	1525549554	0	50	50	50
Sat May 05 21:45:54 2018	1525549554	0	50	50	50
Sat May 05 21:45:54 2018	1525549554	0	51	51	51
Sat May 05 21:45:54 2018	1525549554	0	51	51	51
Sat May 05 21:45:54 2018	1525549554	0	51	51	50
Sat May 05 21:45:54 2018	1525549554	0	51	51	51
Sat May 05 21:45:54 2018	1525549554	0	51	51	51
Sat May 05 21:45:54 2018	1525549554	0	51	51	51
Sat May 05 21:45:54 2018	1525549554	0	51	51	51
Sat May 05 21:45:54 2018	1525549554	0	51	51	51
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:56 2018	1525549556	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	52	52	52
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	52
Sat May 05 21:45:54 2018	1525549554	0	53	53	52
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	53	53	53
Sat May 05 21:45:54 2018	1525549554	0	54	54	53
Sat May 05 21:45:54 2018	1525549554	0	54	54	53
Sat May 05 21:45:54 2018	1525549554	0	54	54	53
Sat May 05 21:45:54 2018	1525549554	0	54	54	54
Sat May 05 21:45:54 2018	1525549554	0	54	54	54
Sat May 05 21:45:54 2018	1525549554	0	54	54	54
Sat May 05 21:45:54 2018	1525549554	0	54	54	53
Sat May 05 21:45:54 2018	1525549554	0	54	54	54
Sat May 05 21:45:56 2018	1525549556	0	54	54	54
Sat May 05 21:45:54 2018	1525549554	0	54	54	54
Sat May 05 21:45:54 2018	1525549554	0	54	54	54
Sat May 05 21:45:54 2018	1525549554	0	54	54	54
Sat May 05 21:45:54 2018	1525549554	0	54	54	54
Sat May 05 21:45:54 2018	1525549554	0	54	54	54
Sat May 05 21:45:54 2018	1525549554	0	55	55	54
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:56 2018	1525549556	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:55 2018	1525549555	0	55	55	55
Sat May 05 21:45:55 2018	1525549555	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	55	55	55
Sat May 05 21:45:54 2018	1525549554	0	56	56	55
Sat May 05 21:45:54 2018	1525549554	0	56	56	55
Sat May 05 21:45:54 2018	1525549554	0	56	56	55
Sat May 05 21:45:56 2018	1525549556	0	56	56	56
Sat May 05 21:45:54 2018	1525549554	0	56	56	56
Sat May 05 21:45:54 2018	1525549554	0	56	56	56
