starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 17:46:40 2018	1525708000	33	301	334	34
Mon May 07 17:46:03 2018	1525707963	26	376	402	31
Mon May 07 17:46:11 2018	1525707971	30	423	453	32
Mon May 07 17:45:57 2018	1525707957	1	474	475	213
Mon May 07 17:46:24 2018	1525707984	35	488	523	34
Mon May 07 17:45:58 2018	1525707958	26	501	527	25
Mon May 07 17:47:00 2018	1525708020	34	498	533	37
Mon May 07 17:45:58 2018	1525707958	36	506	541	34
Mon May 07 17:46:09 2018	1525707969	24	519	543	30
Mon May 07 17:45:58 2018	1525707958	22	525	547	45
Mon May 07 17:46:16 2018	1525707976	34	514	548	35
Mon May 07 17:46:30 2018	1525707990	35	522	557	34
Mon May 07 17:45:57 2018	1525707957	2	559	562	258
Mon May 07 17:47:04 2018	1525708024	43	537	580	48
Mon May 07 17:46:40 2018	1525708000	31	553	584	35
Mon May 07 17:46:00 2018	1525707960	33	556	589	142
Mon May 07 17:46:19 2018	1525707979	29	562	591	35
Mon May 07 17:46:43 2018	1525708003	35	562	597	37
Mon May 07 17:46:21 2018	1525707981	30	570	600	31
Mon May 07 17:47:07 2018	1525708027	36	565	601	36
Mon May 07 17:46:55 2018	1525708015	34	572	606	32
Mon May 07 17:46:06 2018	1525707966	33	581	614	42
Mon May 07 17:46:00 2018	1525707960	23	594	617	36
Mon May 07 17:46:24 2018	1525707984	34	587	621	34
Mon May 07 17:46:25 2018	1525707985	32	594	626	36
Mon May 07 17:46:31 2018	1525707991	31	597	628	35
Mon May 07 17:46:42 2018	1525708002	30	599	630	37
Mon May 07 17:46:02 2018	1525707962	35	595	630	40
Mon May 07 17:45:57 2018	1525707957	2	629	631	216
Mon May 07 17:46:24 2018	1525707984	28	607	635	38
Mon May 07 17:46:10 2018	1525707970	36	602	638	44
Mon May 07 17:46:14 2018	1525707974	28	618	646	35
Mon May 07 17:46:03 2018	1525707963	22	625	647	49
Mon May 07 17:46:35 2018	1525707995	31	616	647	32
Mon May 07 17:45:59 2018	1525707959	35	614	649	35
Mon May 07 17:45:59 2018	1525707959	35	614	650	36
Mon May 07 17:46:04 2018	1525707964	32	618	650	37
Mon May 07 17:46:33 2018	1525707993	35	620	655	36
Mon May 07 17:45:57 2018	1525707957	2	655	656	267
Mon May 07 17:45:58 2018	1525707958	32	631	663	39
Mon May 07 17:46:13 2018	1525707973	36	635	671	40
Mon May 07 17:46:00 2018	1525707960	33	652	686	29
Mon May 07 17:46:14 2018	1525707974	34	656	690	143
Mon May 07 17:46:29 2018	1525707989	35	655	690	37
Mon May 07 17:46:00 2018	1525707960	32	672	704	36
Mon May 07 17:46:58 2018	1525708018	37	670	707	41
