starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:20 2018	1525702760	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:20 2018	1525702760	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
Mon May 07 16:19:21 2018	1525702761	0	1	1	1
