starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:23 2018	1525705763	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:17 2018	1525705757	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:23 2018	1525705763	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:17 2018	1525705757	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:18 2018	1525705758	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:21 2018	1525705761	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:22 2018	1525705762	0	1	1	1
Mon May 07 17:09:19 2018	1525705759	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
Mon May 07 17:09:20 2018	1525705760	0	1	1	1
