starttime	seconds	ctime	dtime	ttime	wait
Sat May 05 18:38:38 2018	1525538318	0	52	52	52
Sat May 05 18:38:20 2018	1525538300	0	53	53	52
Sat May 05 18:38:38 2018	1525538318	0	54	54	54
Sat May 05 18:38:38 2018	1525538318	0	54	54	54
Sat May 05 18:38:35 2018	1525538315	0	54	54	54
Sat May 05 18:38:30 2018	1525538310	0	54	54	54
Sat May 05 18:38:35 2018	1525538315	0	55	55	55
Sat May 05 18:38:30 2018	1525538310	0	55	55	55
Sat May 05 18:38:35 2018	1525538315	0	55	55	55
Sat May 05 18:38:38 2018	1525538318	0	55	55	55
Sat May 05 18:37:43 2018	1525538263	0	56	56	55
Sat May 05 18:38:20 2018	1525538300	0	56	56	56
Sat May 05 18:38:30 2018	1525538310	0	56	56	56
Sat May 05 18:38:30 2018	1525538310	0	56	56	56
Sat May 05 18:38:30 2018	1525538310	0	57	57	57
Sat May 05 18:38:38 2018	1525538318	0	57	57	57
Sat May 05 18:38:35 2018	1525538315	0	58	58	57
Sat May 05 18:38:38 2018	1525538318	0	58	58	58
Sat May 05 18:37:52 2018	1525538272	0	58	58	58
Sat May 05 18:38:35 2018	1525538315	0	58	58	58
Sat May 05 18:38:35 2018	1525538315	0	58	58	58
Sat May 05 18:38:35 2018	1525538315	0	58	58	58
Sat May 05 18:37:52 2018	1525538272	0	58	58	58
Sat May 05 18:38:35 2018	1525538315	0	58	58	58
Sat May 05 18:38:35 2018	1525538315	0	58	58	58
Sat May 05 18:37:52 2018	1525538272	0	58	58	58
Sat May 05 18:37:52 2018	1525538272	0	58	58	58
Sat May 05 18:37:52 2018	1525538272	0	58	58	58
Sat May 05 18:37:53 2018	1525538273	0	58	58	58
Sat May 05 18:38:35 2018	1525538315	0	59	59	58
Sat May 05 18:38:38 2018	1525538318	0	59	59	59
Sat May 05 18:37:53 2018	1525538273	0	59	59	59
Sat May 05 18:38:35 2018	1525538315	0	59	59	59
Sat May 05 18:38:35 2018	1525538315	0	59	59	59
Sat May 05 18:38:35 2018	1525538315	0	59	59	59
Sat May 05 18:38:38 2018	1525538318	0	59	59	59
Sat May 05 18:38:38 2018	1525538318	0	59	59	59
Sat May 05 18:37:52 2018	1525538272	0	59	59	59
Sat May 05 18:38:38 2018	1525538318	0	59	59	59
Sat May 05 18:38:28 2018	1525538308	0	59	59	59
Sat May 05 18:38:35 2018	1525538315	0	59	59	59
Sat May 05 18:38:35 2018	1525538315	0	59	59	59
Sat May 05 18:38:20 2018	1525538300	0	59	59	59
Sat May 05 18:38:28 2018	1525538308	0	59	59	59
Sat May 05 18:37:53 2018	1525538273	0	59	59	59
Sat May 05 18:38:28 2018	1525538308	0	59	60	59
Sat May 05 18:38:38 2018	1525538318	0	60	60	59
Sat May 05 18:38:38 2018	1525538318	0	60	60	59
Sat May 05 18:38:20 2018	1525538300	0	60	60	59
Sat May 05 18:37:53 2018	1525538273	0	60	60	60
Sat May 05 18:38:35 2018	1525538315	0	60	60	60
Sat May 05 18:38:15 2018	1525538295	0	60	60	60
Sat May 05 18:37:53 2018	1525538273	0	60	60	60
Sat May 05 18:38:35 2018	1525538315	0	60	60	60
Sat May 05 18:38:28 2018	1525538308	0	60	60	60
Sat May 05 18:38:15 2018	1525538295	0	60	60	60
Sat May 05 18:38:35 2018	1525538315	0	60	60	60
Sat May 05 18:37:53 2018	1525538273	0	60	60	60
Sat May 05 18:38:35 2018	1525538315	0	60	60	60
Sat May 05 18:38:35 2018	1525538315	0	60	60	60
Sat May 05 18:37:43 2018	1525538263	0	60	60	60
Sat May 05 18:38:20 2018	1525538300	0	60	60	60
Sat May 05 18:38:35 2018	1525538315	0	60	60	60
Sat May 05 18:37:53 2018	1525538273	0	60	60	60
Sat May 05 18:38:15 2018	1525538295	0	60	60	60
Sat May 05 18:38:09 2018	1525538289	0	60	60	60
Sat May 05 18:38:38 2018	1525538318	0	60	60	60
Sat May 05 18:38:15 2018	1525538295	0	60	60	60
Sat May 05 18:38:15 2018	1525538295	0	60	60	60
Sat May 05 18:37:53 2018	1525538273	0	60	60	60
Sat May 05 18:38:30 2018	1525538310	0	60	60	60
Sat May 05 18:38:35 2018	1525538315	0	60	60	60
Sat May 05 18:38:09 2018	1525538289	0	61	61	60
Sat May 05 18:38:20 2018	1525538300	0	61	61	60
Sat May 05 18:38:28 2018	1525538308	0	61	61	60
Sat May 05 18:38:38 2018	1525538318	0	61	61	61
Sat May 05 18:38:28 2018	1525538308	0	61	61	61
Sat May 05 18:37:52 2018	1525538272	0	61	61	61
Sat May 05 18:38:15 2018	1525538295	0	61	61	61
Sat May 05 18:38:35 2018	1525538315	0	61	61	61
Sat May 05 18:38:35 2018	1525538315	0	61	61	61
Sat May 05 18:38:35 2018	1525538315	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	61	61	61
Sat May 05 18:38:35 2018	1525538315	0	61	61	61
Sat May 05 18:37:53 2018	1525538273	0	61	61	61
Sat May 05 18:38:31 2018	1525538311	0	61	61	61
Sat May 05 18:38:35 2018	1525538315	0	61	61	61
Sat May 05 18:38:15 2018	1525538295	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	61	61	61
Sat May 05 18:38:28 2018	1525538308	0	61	61	61
Sat May 05 18:38:15 2018	1525538295	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	61	61	61
Sat May 05 18:38:15 2018	1525538295	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	61	61	61
Sat May 05 18:38:31 2018	1525538311	0	61	61	61
Sat May 05 18:38:28 2018	1525538308	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	61	61	61
Sat May 05 18:38:28 2018	1525538308	0	61	61	61
Sat May 05 18:38:20 2018	1525538300	0	62	62	61
Sat May 05 18:38:28 2018	1525538308	0	62	62	61
Sat May 05 18:38:31 2018	1525538311	0	62	62	61
Sat May 05 18:38:20 2018	1525538300	0	62	62	62
Sat May 05 18:38:28 2018	1525538308	0	62	62	62
Sat May 05 18:38:35 2018	1525538315	0	62	62	62
Sat May 05 18:38:15 2018	1525538295	0	62	62	62
Sat May 05 18:37:53 2018	1525538273	0	62	62	62
Sat May 05 18:38:20 2018	1525538300	0	62	62	62
Sat May 05 18:38:09 2018	1525538289	0	62	62	62
Sat May 05 18:38:35 2018	1525538315	0	62	62	62
Sat May 05 18:38:20 2018	1525538300	0	62	62	62
Sat May 05 18:38:35 2018	1525538315	0	62	62	62
Sat May 05 18:38:28 2018	1525538308	0	62	62	62
Sat May 05 18:38:09 2018	1525538289	0	62	62	62
Sat May 05 18:38:09 2018	1525538289	0	62	62	62
Sat May 05 18:38:20 2018	1525538300	0	62	62	62
Sat May 05 18:38:31 2018	1525538311	0	62	62	62
Sat May 05 18:38:20 2018	1525538300	0	62	62	62
Sat May 05 18:37:52 2018	1525538272	0	62	62	62
Sat May 05 18:38:09 2018	1525538289	0	62	62	62
Sat May 05 18:38:30 2018	1525538310	0	62	62	62
Sat May 05 18:38:20 2018	1525538300	0	62	62	62
Sat May 05 18:37:52 2018	1525538272	0	63	63	62
Sat May 05 18:37:53 2018	1525538273	0	63	63	62
Sat May 05 18:38:20 2018	1525538300	0	63	63	62
Sat May 05 18:37:53 2018	1525538273	0	63	63	62
Sat May 05 18:38:15 2018	1525538295	0	63	63	62
Sat May 05 18:37:53 2018	1525538273	0	63	63	62
Sat May 05 18:38:20 2018	1525538300	0	63	63	62
Sat May 05 18:38:31 2018	1525538311	0	63	63	62
Sat May 05 18:38:31 2018	1525538311	0	63	63	63
Sat May 05 18:37:52 2018	1525538272	0	63	63	63
