starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 17:56:15 2018	1525708575	35	354	388	28
Mon May 07 17:56:56 2018	1525708616	41	354	395	33
Mon May 07 17:55:51 2018	1525708551	34	379	413	27
Mon May 07 17:55:03 2018	1525708503	34	407	441	27
Mon May 07 17:55:09 2018	1525708509	34	416	450	35
Mon May 07 17:57:18 2018	1525708638	33	425	458	33
Mon May 07 17:54:54 2018	1525708494	1	513	514	269
Mon May 07 17:56:23 2018	1525708583	29	489	518	34
Mon May 07 17:54:54 2018	1525708494	31	488	518	38
Mon May 07 17:55:44 2018	1525708544	31	487	518	35
Mon May 07 18:00:48 2018	1525708848	28	495	523	34
Mon May 07 17:54:58 2018	1525708498	35	509	543	32
Mon May 07 17:56:34 2018	1525708594	35	519	554	32
Mon May 07 17:55:21 2018	1525708521	34	523	556	34
Mon May 07 17:56:04 2018	1525708564	37	521	558	36
Mon May 07 17:56:39 2018	1525708599	37	531	568	35
Mon May 07 17:57:37 2018	1525708657	32	538	570	31
Mon May 07 17:56:59 2018	1525708619	35	540	574	31
Mon May 07 17:56:48 2018	1525708608	34	552	587	146
Mon May 07 17:56:56 2018	1525708616	34	555	588	36
Mon May 07 17:55:11 2018	1525708511	35	555	590	32
Mon May 07 17:55:02 2018	1525708502	35	556	590	39
Mon May 07 17:56:59 2018	1525708619	33	559	592	35
Mon May 07 18:00:36 2018	1525708836	33	561	594	43
Mon May 07 17:56:33 2018	1525708593	32	567	599	37
Mon May 07 17:56:34 2018	1525708594	34	572	606	34
Mon May 07 17:54:54 2018	1525708494	30	577	608	29
Mon May 07 17:59:05 2018	1525708745	34	574	608	32
Mon May 07 17:56:48 2018	1525708608	36	572	608	34
Mon May 07 17:55:28 2018	1525708528	34	579	613	30
Mon May 07 17:56:27 2018	1525708587	33	583	617	33
Mon May 07 17:55:02 2018	1525708502	32	586	617	36
Mon May 07 17:54:59 2018	1525708499	35	586	621	34
Mon May 07 17:57:50 2018	1525708670	33	596	629	37
Mon May 07 18:00:04 2018	1525708804	35	597	632	36
Mon May 07 17:59:53 2018	1525708793	33	601	634	37
Mon May 07 17:55:31 2018	1525708531	28	608	636	35
Mon May 07 17:58:27 2018	1525708707	34	610	644	36
Mon May 07 17:57:03 2018	1525708623	33	617	650	32
Mon May 07 17:58:55 2018	1525708735	34	618	652	37
Mon May 07 17:57:18 2018	1525708638	37	637	673	33
Mon May 07 17:56:22 2018	1525708582	36	637	673	35
Mon May 07 17:54:55 2018	1525708495	33	641	675	37
Mon May 07 17:54:54 2018	1525708494	4	678	682	259
Mon May 07 17:55:18 2018	1525708518	27	658	684	36
Mon May 07 17:56:18 2018	1525708578	32	655	687	35
Mon May 07 17:58:00 2018	1525708680	34	656	690	40
Mon May 07 17:58:03 2018	1525708683	32	662	694	37
Mon May 07 17:56:44 2018	1525708604	29	665	694	37
Mon May 07 17:55:16 2018	1525708516	35	660	695	37
Mon May 07 17:58:35 2018	1525708715	33	664	697	36
Mon May 07 17:57:56 2018	1525708676	28	672	701	140
Mon May 07 17:57:13 2018	1525708633	35	666	701	35
Mon May 07 17:58:52 2018	1525708732	35	668	703	144
Mon May 07 18:00:48 2018	1525708848	32	680	712	34
Mon May 07 17:55:46 2018	1525708546	24	697	721	34
Mon May 07 17:54:54 2018	1525708494	3	719	723	319
Mon May 07 17:55:45 2018	1525708545	32	696	728	137
Mon May 07 17:57:59 2018	1525708679	34	695	729	37
Mon May 07 17:59:26 2018	1525708766	35	702	737	36
Mon May 07 17:58:38 2018	1525708718	33	707	740	38
Mon May 07 17:58:40 2018	1525708720	33	709	743	41
Mon May 07 17:57:37 2018	1525708657	29	715	744	132
Mon May 07 17:55:04 2018	1525708504	32	713	746	36
Mon May 07 17:57:59 2018	1525708679	33	713	746	33
Mon May 07 17:58:48 2018	1525708728	36	711	746	41
Mon May 07 18:00:39 2018	1525708839	34	713	747	35
Mon May 07 17:58:45 2018	1525708725	30	717	748	36
Mon May 07 17:56:22 2018	1525708582	33	718	751	29
Mon May 07 17:59:19 2018	1525708759	31	727	757	138
Mon May 07 17:55:00 2018	1525708500	33	725	758	34
Mon May 07 17:58:47 2018	1525708727	34	726	760	35
Mon May 07 17:58:02 2018	1525708682	33	732	765	39
Mon May 07 17:57:17 2018	1525708637	32	737	769	38
Mon May 07 17:55:11 2018	1525708511	28	746	774	36
Mon May 07 17:58:54 2018	1525708734	31	744	775	37
Mon May 07 17:56:30 2018	1525708590	34	744	778	35
Mon May 07 17:55:27 2018	1525708527	33	746	778	41
Mon May 07 17:55:05 2018	1525708505	32	747	779	35
Mon May 07 17:57:01 2018	1525708621	35	746	782	39
Mon May 07 18:00:48 2018	1525708848	26	760	785	36
Mon May 07 17:54:55 2018	1525708495	38	748	787	37
Mon May 07 17:56:34 2018	1525708594	32	755	787	34
Mon May 07 17:55:19 2018	1525708519	38	754	792	38
Mon May 07 17:57:17 2018	1525708637	34	761	795	38
Mon May 07 17:58:34 2018	1525708714	33	763	796	36
Mon May 07 17:55:44 2018	1525708544	37	761	798	37
Mon May 07 17:55:26 2018	1525708526	35	765	800	38
Mon May 07 17:55:07 2018	1525708507	33	767	800	31
Mon May 07 17:54:57 2018	1525708497	31	771	802	137
Mon May 07 17:56:08 2018	1525708568	32	770	802	135
Mon May 07 17:56:31 2018	1525708591	31	772	803	34
Mon May 07 17:59:58 2018	1525708798	35	770	805	69
Mon May 07 17:55:54 2018	1525708554	32	779	811	134
Mon May 07 17:55:54 2018	1525708554	30	783	812	34
Mon May 07 17:57:29 2018	1525708649	34	780	814	36
Mon May 07 17:55:03 2018	1525708503	30	786	815	134
Mon May 07 17:55:30 2018	1525708530	30	786	816	38
Mon May 07 17:54:57 2018	1525708497	29	788	818	31
Mon May 07 17:54:59 2018	1525708499	34	784	818	37
Mon May 07 17:56:49 2018	1525708609	32	786	818	28
Mon May 07 17:54:55 2018	1525708495	37	784	821	40
Mon May 07 17:55:35 2018	1525708535	32	789	821	34
Mon May 07 17:55:06 2018	1525708506	32	789	821	38
Mon May 07 17:57:23 2018	1525708643	30	796	826	38
Mon May 07 17:57:52 2018	1525708672	29	807	836	37
Mon May 07 17:57:35 2018	1525708655	33	805	838	37
Mon May 07 17:58:55 2018	1525708735	32	806	838	37
Mon May 07 17:59:42 2018	1525708782	32	810	841	37
Mon May 07 17:58:18 2018	1525708698	34	807	841	34
Mon May 07 17:57:15 2018	1525708635	36	805	841	35
Mon May 07 17:56:46 2018	1525708606	36	817	854	35
Mon May 07 17:57:06 2018	1525708626	34	820	854	54
Mon May 07 17:56:45 2018	1525708605	35	821	856	38
Mon May 07 17:56:09 2018	1525708569	33	823	856	34
Mon May 07 17:55:13 2018	1525708513	30	826	857	38
Mon May 07 17:55:20 2018	1525708520	36	821	857	39
Mon May 07 17:55:53 2018	1525708553	35	825	860	38
Mon May 07 17:54:55 2018	1525708495	37	823	860	40
Mon May 07 17:57:22 2018	1525708642	33	832	865	37
Mon May 07 17:54:56 2018	1525708496	31	833	865	131
Mon May 07 17:54:56 2018	1525708496	31	835	865	35
Mon May 07 17:58:59 2018	1525708739	36	830	866	35
Mon May 07 17:55:08 2018	1525708508	36	831	867	37
Mon May 07 17:55:08 2018	1525708508	33	835	868	37
Mon May 07 17:58:35 2018	1525708715	33	835	868	38
Mon May 07 17:55:19 2018	1525708519	34	834	868	39
Mon May 07 18:00:26 2018	1525708826	32	837	868	32
Mon May 07 17:55:34 2018	1525708534	30	838	869	37
Mon May 07 17:58:23 2018	1525708703	32	837	869	37
Mon May 07 17:57:03 2018	1525708623	34	835	870	39
Mon May 07 17:56:22 2018	1525708582	32	838	870	40
Mon May 07 17:56:44 2018	1525708604	36	837	873	36
Mon May 07 17:57:15 2018	1525708635	34	848	882	36
Mon May 07 17:56:02 2018	1525708562	30	853	882	35
Mon May 07 17:56:02 2018	1525708562	27	855	883	29
Mon May 07 17:56:06 2018	1525708566	33	850	883	38
Mon May 07 17:57:36 2018	1525708656	32	851	883	35
Mon May 07 17:56:51 2018	1525708611	32	852	884	37
Mon May 07 18:00:16 2018	1525708816	33	853	887	36
Mon May 07 17:55:18 2018	1525708518	37	850	888	29
Mon May 07 17:54:55 2018	1525708495	32	856	888	40
Mon May 07 17:56:01 2018	1525708561	32	861	893	35
Mon May 07 17:57:03 2018	1525708623	27	871	898	123
Mon May 07 17:56:19 2018	1525708579	34	867	900	35
Mon May 07 17:56:19 2018	1525708579	32	869	900	33
Mon May 07 17:57:48 2018	1525708668	35	866	901	33
Mon May 07 17:55:08 2018	1525708508	35	867	902	38
Mon May 07 17:55:10 2018	1525708510	37	868	905	35
Mon May 07 17:58:05 2018	1525708685	34	871	905	33
Mon May 07 17:54:59 2018	1525708499	34	872	906	37
Mon May 07 17:56:43 2018	1525708603	37	869	906	44
Mon May 07 17:54:57 2018	1525708497	30	877	907	37
Mon May 07 17:56:59 2018	1525708619	30	879	909	35
Mon May 07 17:59:22 2018	1525708762	33	877	910	36
Mon May 07 17:56:12 2018	1525708572	34	880	914	37
Mon May 07 17:55:23 2018	1525708523	35	881	915	41
Mon May 07 17:55:41 2018	1525708541	33	883	916	145
Mon May 07 17:59:07 2018	1525708747	34	884	918	152
Mon May 07 17:56:00 2018	1525708560	32	886	918	35
Mon May 07 17:56:22 2018	1525708582	36	884	921	34
Mon May 07 17:58:49 2018	1525708729	36	886	923	38
Mon May 07 17:55:36 2018	1525708536	34	889	923	37
Mon May 07 17:58:54 2018	1525708734	35	889	924	38
Mon May 07 17:55:12 2018	1525708512	34	890	924	37
Mon May 07 17:57:00 2018	1525708620	29	896	925	36
Mon May 07 17:54:56 2018	1525708496	32	894	925	137
Mon May 07 17:59:57 2018	1525708797	35	891	926	36
Mon May 07 17:56:38 2018	1525708598	33	893	927	37
Mon May 07 17:58:28 2018	1525708708	33	900	933	72
Mon May 07 17:56:28 2018	1525708588	34	899	933	107
Mon May 07 17:55:40 2018	1525708540	34	904	938	35
Mon May 07 18:00:23 2018	1525708823	34	905	939	38
Mon May 07 17:56:07 2018	1525708567	34	905	940	35
Mon May 07 17:55:17 2018	1525708517	29	913	942	37
Mon May 07 17:57:48 2018	1525708668	37	905	942	37
Mon May 07 18:00:29 2018	1525708829	34	911	945	36
Mon May 07 17:57:02 2018	1525708622	31	914	945	39
Mon May 07 17:56:33 2018	1525708593	32	914	946	34
Mon May 07 17:55:08 2018	1525708508	35	914	949	35
Mon May 07 17:57:35 2018	1525708655	30	921	951	38
Mon May 07 17:55:54 2018	1525708554	35	916	951	38
Mon May 07 17:56:55 2018	1525708615	36	917	953	32
Mon May 07 17:57:09 2018	1525708629	35	918	953	47
Mon May 07 17:57:04 2018	1525708624	34	920	954	36
Mon May 07 17:55:21 2018	1525708521	30	931	961	138
Mon May 07 17:55:28 2018	1525708528	32	930	961	135
Mon May 07 17:56:01 2018	1525708561	37	926	962	36
Mon May 07 17:55:18 2018	1525708518	34	931	965	36
Mon May 07 17:55:53 2018	1525708553	33	934	967	37
Mon May 07 17:56:13 2018	1525708573	33	935	967	140
Mon May 07 17:59:00 2018	1525708740	33	936	969	35
Mon May 07 17:56:20 2018	1525708580	36	934	970	39
Mon May 07 17:57:52 2018	1525708672	34	939	973	41
Mon May 07 17:56:36 2018	1525708596	32	943	975	142
Mon May 07 17:59:35 2018	1525708775	33	944	976	37
Mon May 07 17:55:06 2018	1525708506	32	946	978	33
Mon May 07 17:58:42 2018	1525708722	35	943	979	38
Mon May 07 17:58:19 2018	1525708699	33	947	980	38
Mon May 07 17:55:48 2018	1525708548	35	946	981	37
Mon May 07 17:54:58 2018	1525708498	38	944	982	34
Mon May 07 17:55:11 2018	1525708511	33	950	982	37
Mon May 07 17:58:46 2018	1525708726	32	952	983	39
Mon May 07 17:57:18 2018	1525708638	33	953	986	36
Mon May 07 17:54:54 2018	1525708494	1	985	986	281
Mon May 07 17:55:05 2018	1525708505	32	954	986	129
Mon May 07 18:00:40 2018	1525708840	35	953	988	38
Mon May 07 17:57:50 2018	1525708670	36	953	989	38
Mon May 07 17:57:20 2018	1525708640	29	960	989	37
Mon May 07 17:55:30 2018	1525708530	33	960	993	38
Mon May 07 17:56:55 2018	1525708615	35	961	996	37
Mon May 07 17:58:10 2018	1525708690	33	963	997	36
Mon May 07 17:56:18 2018	1525708578	31	968	999	37
Mon May 07 17:57:01 2018	1525708621	35	967	1002	33
Mon May 07 17:56:21 2018	1525708581	32	973	1005	134
Mon May 07 17:55:32 2018	1525708532	35	970	1005	35
Mon May 07 17:55:59 2018	1525708559	32	976	1008	334
Mon May 07 17:56:35 2018	1525708595	34	976	1010	36
Mon May 07 17:55:41 2018	1525708541	35	975	1010	37
Mon May 07 18:00:50 2018	1525708850	36	976	1011	144
Mon May 07 17:57:15 2018	1525708635	34	979	1012	38
Mon May 07 17:58:48 2018	1525708728	37	977	1014	37
Mon May 07 17:55:29 2018	1525708529	37	980	1017	38
Mon May 07 17:58:33 2018	1525708713	34	982	1017	33
Mon May 07 17:55:43 2018	1525708543	34	983	1017	143
Mon May 07 17:54:56 2018	1525708496	27	991	1018	30
Mon May 07 18:00:18 2018	1525708818	31	990	1021	33
Mon May 07 17:55:27 2018	1525708527	34	987	1021	46
Mon May 07 18:00:31 2018	1525708831	35	988	1023	37
Mon May 07 17:55:50 2018	1525708550	29	997	1027	38
Mon May 07 17:57:14 2018	1525708634	39	990	1029	35
Mon May 07 17:56:25 2018	1525708585	33	997	1031	146
Mon May 07 17:57:34 2018	1525708654	33	999	1032	36
Mon May 07 17:58:15 2018	1525708695	32	1000	1032	37
Mon May 07 17:55:01 2018	1525708501	33	999	1032	38
Mon May 07 17:54:58 2018	1525708498	34	998	1033	36
Mon May 07 17:57:18 2018	1525708638	34	999	1033	38
Mon May 07 17:54:58 2018	1525708498	35	1000	1035	37
Mon May 07 17:59:00 2018	1525708740	34	1001	1035	146
Mon May 07 17:57:00 2018	1525708620	29	1008	1037	33
Mon May 07 17:55:17 2018	1525708517	35	1006	1040	33
Mon May 07 18:00:38 2018	1525708838	35	1006	1041	34
Mon May 07 17:57:43 2018	1525708663	33	1009	1042	144
Mon May 07 17:55:08 2018	1525708508	31	1011	1042	34
Mon May 07 17:55:34 2018	1525708534	35	1008	1043	36
Mon May 07 17:54:54 2018	1525708494	1	1042	1043	211
Mon May 07 17:59:46 2018	1525708786	32	1012	1044	33
Mon May 07 17:54:59 2018	1525708499	34	1010	1044	39
Mon May 07 17:55:51 2018	1525708551	34	1013	1047	37
Mon May 07 17:58:50 2018	1525708730	33	1014	1047	28
Mon May 07 17:57:14 2018	1525708634	33	1014	1047	40
Mon May 07 17:55:18 2018	1525708518	28	1020	1048	36
Mon May 07 17:57:16 2018	1525708636	34	1015	1049	35
Mon May 07 17:55:35 2018	1525708535	33	1016	1049	135
Mon May 07 18:00:09 2018	1525708809	33	1020	1053	36
Mon May 07 17:59:02 2018	1525708742	34	1020	1054	145
Mon May 07 17:57:00 2018	1525708620	34	1022	1056	38
Mon May 07 17:54:55 2018	1525708495	33	1025	1058	140
Mon May 07 17:56:09 2018	1525708569	34	1025	1059	134
Mon May 07 17:57:17 2018	1525708637	36	1028	1063	33
Mon May 07 17:56:47 2018	1525708607	33	1031	1064	38
Mon May 07 17:56:57 2018	1525708617	36	1029	1065	147
Mon May 07 17:59:55 2018	1525708795	34	1034	1068	29
Mon May 07 17:55:27 2018	1525708527	33	1035	1068	37
Mon May 07 17:57:43 2018	1525708663	35	1035	1070	36
Mon May 07 17:55:13 2018	1525708513	30	1042	1072	37
Mon May 07 17:56:10 2018	1525708570	36	1039	1075	40
Mon May 07 18:00:14 2018	1525708814	31	1045	1076	36
Mon May 07 17:56:18 2018	1525708578	33	1044	1077	33
Mon May 07 17:55:17 2018	1525708517	36	1044	1080	143
Mon May 07 17:57:19 2018	1525708639	34	1047	1081	36
Mon May 07 17:58:14 2018	1525708694	32	1049	1081	34
Mon May 07 17:58:46 2018	1525708726	36	1049	1084	49
Mon May 07 17:55:13 2018	1525708513	33	1054	1087	144
Mon May 07 17:57:03 2018	1525708623	35	1054	1089	32
Mon May 07 18:00:25 2018	1525708825	37	1053	1090	38
Mon May 07 17:55:11 2018	1525708511	34	1056	1090	144
Mon May 07 17:55:41 2018	1525708541	35	1055	1090	33
Mon May 07 17:58:10 2018	1525708690	32	1058	1090	37
Mon May 07 17:54:59 2018	1525708499	27	1066	1092	30
Mon May 07 17:56:01 2018	1525708561	33	1060	1093	36
Mon May 07 17:57:32 2018	1525708652	33	1062	1095	142
Mon May 07 18:00:02 2018	1525708802	33	1062	1095	38
Mon May 07 17:59:48 2018	1525708788	35	1061	1097	38
Mon May 07 17:56:13 2018	1525708573	32	1066	1097	39
Mon May 07 17:57:14 2018	1525708634	32	1067	1098	38
Mon May 07 17:56:51 2018	1525708611	33	1067	1101	37
Mon May 07 17:55:56 2018	1525708556	34	1069	1103	39
Mon May 07 17:57:49 2018	1525708669	33	1074	1107	36
Mon May 07 17:55:39 2018	1525708539	35	1072	1108	36
Mon May 07 17:55:41 2018	1525708541	30	1078	1108	130
Mon May 07 17:56:43 2018	1525708603	33	1076	1108	140
Mon May 07 17:58:13 2018	1525708693	27	1082	1109	126
Mon May 07 17:56:54 2018	1525708614	33	1075	1109	39
Mon May 07 17:57:02 2018	1525708622	34	1076	1110	37
Mon May 07 17:55:14 2018	1525708514	34	1076	1111	39
Mon May 07 17:57:53 2018	1525708673	34	1077	1111	34
Mon May 07 17:59:28 2018	1525708768	33	1078	1111	35
Mon May 07 17:59:14 2018	1525708754	32	1080	1112	35
Mon May 07 17:56:52 2018	1525708612	34	1078	1112	140
Mon May 07 17:58:39 2018	1525708719	35	1080	1115	374
Mon May 07 17:57:38 2018	1525708658	32	1086	1118	39
Mon May 07 17:57:56 2018	1525708676	36	1083	1119	38
Mon May 07 17:55:22 2018	1525708522	34	1086	1120	36
Mon May 07 17:57:30 2018	1525708650	35	1087	1122	37
Mon May 07 17:55:10 2018	1525708510	31	1091	1122	37
Mon May 07 17:56:45 2018	1525708605	32	1092	1124	40
Mon May 07 17:56:29 2018	1525708589	33	1092	1125	152
Mon May 07 17:57:30 2018	1525708650	36	1092	1127	37
Mon May 07 17:55:04 2018	1525708504	32	1096	1127	37
Mon May 07 17:56:04 2018	1525708564	33	1095	1128	35
Mon May 07 17:56:00 2018	1525708560	37	1093	1130	37
Mon May 07 17:57:23 2018	1525708643	39	1092	1131	37
Mon May 07 17:57:19 2018	1525708639	33	1101	1134	35
Mon May 07 17:56:09 2018	1525708569	34	1102	1136	38
Mon May 07 17:55:21 2018	1525708521	33	1103	1136	37
Mon May 07 17:58:34 2018	1525708714	32	1105	1136	132
Mon May 07 17:55:00 2018	1525708500	35	1104	1139	138
Mon May 07 17:56:56 2018	1525708616	35	1105	1141	35
Mon May 07 17:55:01 2018	1525708501	34	1107	1141	140
Mon May 07 17:55:49 2018	1525708549	33	1109	1142	38
Mon May 07 17:56:32 2018	1525708592	34	1111	1144	36
Mon May 07 17:58:55 2018	1525708735	32	1115	1146	35
Mon May 07 18:00:03 2018	1525708803	35	1112	1147	144
Mon May 07 18:00:14 2018	1525708814	36	1112	1148	32
Mon May 07 17:58:37 2018	1525708717	36	1113	1148	38
Mon May 07 17:57:27 2018	1525708647	28	1122	1149	122
Mon May 07 17:58:43 2018	1525708723	35	1118	1152	35
Mon May 07 17:58:39 2018	1525708719	37	1116	1153	38
Mon May 07 17:56:57 2018	1525708617	36	1118	1153	142
Mon May 07 17:56:16 2018	1525708576	32	1124	1156	145
Mon May 07 17:58:44 2018	1525708724	35	1123	1158	46
Mon May 07 17:55:00 2018	1525708500	35	1123	1158	32
Mon May 07 18:00:26 2018	1525708826	33	1128	1160	37
Mon May 07 18:00:35 2018	1525708835	32	1129	1161	36
Mon May 07 17:58:37 2018	1525708717	35	1128	1163	36
Mon May 07 17:57:23 2018	1525708643	32	1132	1163	374
Mon May 07 17:59:07 2018	1525708747	28	1136	1164	33
Mon May 07 17:55:23 2018	1525708523	36	1129	1165	38
Mon May 07 17:57:20 2018	1525708640	34	1134	1168	36
Mon May 07 17:57:59 2018	1525708679	35	1133	1169	37
Mon May 07 18:00:31 2018	1525708831	36	1134	1170	141
Mon May 07 17:56:15 2018	1525708575	30	1139	1170	40
Mon May 07 17:58:49 2018	1525708729	32	1139	1171	136
Mon May 07 17:54:59 2018	1525708499	33	1138	1171	39
Mon May 07 17:57:34 2018	1525708654	37	1139	1176	37
Mon May 07 17:57:48 2018	1525708668	37	1140	1176	37
Mon May 07 17:58:12 2018	1525708692	32	1145	1177	32
Mon May 07 17:56:49 2018	1525708609	29	1148	1177	33
Mon May 07 17:55:26 2018	1525708526	35	1142	1177	36
Mon May 07 17:58:03 2018	1525708683	33	1145	1178	31
Mon May 07 17:56:02 2018	1525708562	31	1149	1180	135
Mon May 07 17:55:51 2018	1525708551	33	1149	1182	37
Mon May 07 17:56:31 2018	1525708591	31	1151	1182	141
Mon May 07 17:59:05 2018	1525708745	37	1146	1183	36
Mon May 07 17:56:39 2018	1525708599	34	1153	1186	35
Mon May 07 17:55:10 2018	1525708510	32	1155	1187	36
Mon May 07 17:59:02 2018	1525708742	33	1156	1189	37
Mon May 07 17:57:37 2018	1525708657	36	1157	1193	140
