starttime	seconds	ctime	dtime	ttime	wait
Sat May 05 21:32:15 2018	1525548735	0	60	60	60
Sat May 05 21:30:50 2018	1525548650	0	63	63	63
Sat May 05 21:30:50 2018	1525548650	0	64	64	64
Sat May 05 21:30:50 2018	1525548650	0	64	64	64
Sat May 05 21:30:50 2018	1525548650	0	64	64	64
Sat May 05 21:30:50 2018	1525548650	0	64	64	64
Sat May 05 21:30:50 2018	1525548650	0	65	65	65
Sat May 05 21:32:15 2018	1525548735	0	65	65	65
Sat May 05 21:30:50 2018	1525548650	0	65	65	65
Sat May 05 21:32:15 2018	1525548735	0	65	65	65
Sat May 05 21:32:15 2018	1525548735	0	65	65	65
Sat May 05 21:32:15 2018	1525548735	0	66	66	65
Sat May 05 21:30:50 2018	1525548650	0	66	66	66
Sat May 05 21:30:50 2018	1525548650	0	66	66	66
Sat May 05 21:30:50 2018	1525548650	0	66	66	66
Sat May 05 21:32:15 2018	1525548735	0	66	66	66
Sat May 05 21:30:50 2018	1525548650	0	66	66	66
Sat May 05 21:30:50 2018	1525548650	0	66	66	66
Sat May 05 21:30:50 2018	1525548650	0	66	66	66
Sat May 05 21:30:50 2018	1525548650	0	66	66	66
Sat May 05 21:32:15 2018	1525548735	0	66	66	66
Sat May 05 21:32:15 2018	1525548735	0	66	66	66
Sat May 05 21:30:50 2018	1525548650	0	66	66	66
Sat May 05 21:32:15 2018	1525548735	0	66	66	66
Sat May 05 21:32:15 2018	1525548735	0	67	67	66
Sat May 05 21:32:15 2018	1525548735	0	67	67	67
Sat May 05 21:30:50 2018	1525548650	0	67	67	67
Sat May 05 21:32:15 2018	1525548735	0	67	67	67
Sat May 05 21:32:15 2018	1525548735	0	67	67	67
Sat May 05 21:32:15 2018	1525548735	0	67	67	67
Sat May 05 21:32:15 2018	1525548735	0	67	67	67
Sat May 05 21:30:50 2018	1525548650	0	67	67	67
Sat May 05 21:32:15 2018	1525548735	0	68	68	67
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	68	68	68
Sat May 05 21:32:15 2018	1525548735	0	69	69	68
Sat May 05 21:32:15 2018	1525548735	0	69	69	68
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:30:50 2018	1525548650	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	68
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:30:50 2018	1525548650	0	69	69	69
Sat May 05 21:30:50 2018	1525548650	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:30:50 2018	1525548650	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	69	69	69
Sat May 05 21:32:15 2018	1525548735	0	70	70	69
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:31:34 2018	1525548694	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:30:50 2018	1525548650	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:30:50 2018	1525548650	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:30:51 2018	1525548651	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:30:50 2018	1525548650	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	70	70	70
Sat May 05 21:32:15 2018	1525548735	0	71	71	70
Sat May 05 21:32:15 2018	1525548735	0	71	71	70
Sat May 05 21:32:15 2018	1525548735	0	71	71	70
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:31:34 2018	1525548694	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:30:50 2018	1525548650	0	71	71	71
Sat May 05 21:31:34 2018	1525548694	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:30:50 2018	1525548650	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:31:35 2018	1525548695	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:31:35 2018	1525548695	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:31:34 2018	1525548694	0	71	71	71
Sat May 05 21:30:51 2018	1525548651	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:30:50 2018	1525548650	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	71	71	71
Sat May 05 21:32:15 2018	1525548735	0	72	72	71
Sat May 05 21:32:15 2018	1525548735	0	72	72	72
Sat May 05 21:32:15 2018	1525548735	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:30:50 2018	1525548650	0	72	72	72
Sat May 05 21:32:15 2018	1525548735	0	72	72	72
Sat May 05 21:30:50 2018	1525548650	0	72	72	72
Sat May 05 21:32:15 2018	1525548735	0	72	72	72
Sat May 05 21:32:15 2018	1525548735	0	72	72	72
Sat May 05 21:30:50 2018	1525548650	0	72	72	72
Sat May 05 21:32:15 2018	1525548735	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:32:15 2018	1525548735	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:31:35 2018	1525548695	0	72	72	72
Sat May 05 21:30:51 2018	1525548651	0	72	72	72
Sat May 05 21:30:50 2018	1525548650	0	73	73	72
Sat May 05 21:32:15 2018	1525548735	0	73	73	72
Sat May 05 21:30:51 2018	1525548651	0	73	73	72
Sat May 05 21:32:15 2018	1525548735	0	73	73	72
Sat May 05 21:32:15 2018	1525548735	0	73	73	72
Sat May 05 21:31:35 2018	1525548695	0	73	73	72
Sat May 05 21:32:15 2018	1525548735	0	73	73	72
Sat May 05 21:32:15 2018	1525548735	0	73	73	73
Sat May 05 21:32:15 2018	1525548735	0	73	73	73
Sat May 05 21:31:35 2018	1525548695	0	73	73	73
Sat May 05 21:30:50 2018	1525548650	0	73	73	73
Sat May 05 21:32:15 2018	1525548735	0	73	73	73
Sat May 05 21:31:35 2018	1525548695	0	73	73	73
Sat May 05 21:31:35 2018	1525548695	0	73	73	73
