starttime	seconds	ctime	dtime	ttime	wait
Mon May 07 16:32:52 2018	1525703572	0	1	1	1
Mon May 07 16:33:07 2018	1525703587	0	1	1	1
Mon May 07 16:32:51 2018	1525703571	0	1	1	1
Mon May 07 16:33:02 2018	1525703582	0	1	1	1
Mon May 07 16:33:06 2018	1525703586	0	1	1	1
Mon May 07 16:32:52 2018	1525703572	0	1	1	1
Mon May 07 16:33:06 2018	1525703586	0	1	1	1
Mon May 07 16:33:06 2018	1525703586	0	1	1	1
Mon May 07 16:33:07 2018	1525703587	0	1	1	1
Mon May 07 16:33:05 2018	1525703585	0	1	1	1
Mon May 07 16:32:41 2018	1525703561	0	1	1	1
Mon May 07 16:32:55 2018	1525703575	0	1	1	1
Mon May 07 16:33:04 2018	1525703584	0	1	1	1
Mon May 07 16:32:57 2018	1525703577	0	1	1	1
Mon May 07 16:32:46 2018	1525703566	0	1	1	1
Mon May 07 16:32:57 2018	1525703577	0	1	1	1
Mon May 07 16:32:36 2018	1525703556	0	1	1	1
Mon May 07 16:32:58 2018	1525703578	0	1	1	1
Mon May 07 16:33:04 2018	1525703584	0	1	1	1
Mon May 07 16:32:56 2018	1525703576	0	1	1	1
Mon May 07 16:33:06 2018	1525703586	0	1	1	1
Mon May 07 16:32:51 2018	1525703571	0	1	1	1
Mon May 07 16:32:51 2018	1525703571	0	1	1	1
Mon May 07 16:32:55 2018	1525703575	0	1	1	1
Mon May 07 16:33:05 2018	1525703585	0	1	1	1
Mon May 07 16:32:54 2018	1525703574	0	1	1	1
Mon May 07 16:32:55 2018	1525703575	0	1	1	1
Mon May 07 16:32:50 2018	1525703570	0	1	1	1
Mon May 07 16:33:02 2018	1525703582	0	1	1	1
Mon May 07 16:32:59 2018	1525703579	0	1	1	1
Mon May 07 16:32:59 2018	1525703579	0	1	1	1
Mon May 07 16:33:04 2018	1525703584	0	1	1	1
Mon May 07 16:33:03 2018	1525703583	0	1	1	1
Mon May 07 16:33:07 2018	1525703587	0	1	1	1
Mon May 07 16:33:00 2018	1525703580	0	1	1	1
Mon May 07 16:32:58 2018	1525703578	0	1	1	1
Mon May 07 16:33:04 2018	1525703584	0	1	1	1
Mon May 07 16:33:01 2018	1525703581	0	1	1	1
Mon May 07 16:33:04 2018	1525703584	0	1	1	1
Mon May 07 16:33:00 2018	1525703580	0	1	1	1
Mon May 07 16:33:04 2018	1525703584	0	1	1	1
Mon May 07 16:32:51 2018	1525703571	0	1	1	1
Mon May 07 16:33:01 2018	1525703581	0	1	1	1
Mon May 07 16:33:01 2018	1525703581	0	1	1	1
Mon May 07 16:33:05 2018	1525703585	0	1	1	1
Mon May 07 16:32:55 2018	1525703575	0	1	1	1
Mon May 07 16:33:06 2018	1525703586	0	1	1	1
Mon May 07 16:32:40 2018	1525703560	0	1	1	1
Mon May 07 16:33:04 2018	1525703584	0	1	1	1
Mon May 07 16:32:36 2018	1525703556	0	1	1	1
Mon May 07 16:33:00 2018	1525703580	0	1	1	1
Mon May 07 16:32:51 2018	1525703571	0	1	1	1
Mon May 07 16:33:05 2018	1525703585	0	1	1	1
Mon May 07 16:33:06 2018	1525703586	0	1	1	1
Mon May 07 16:32:50 2018	1525703570	0	1	1	1
Mon May 07 16:32:59 2018	1525703579	0	1	1	1
Mon May 07 16:32:46 2018	1525703566	0	1	1	1
Mon May 07 16:33:01 2018	1525703581	0	1	1	1
Mon May 07 16:32:48 2018	1525703568	0	1	1	1
Mon May 07 16:33:05 2018	1525703585	0	1	1	1
Mon May 07 16:32:47 2018	1525703567	0	1	1	1
Mon May 07 16:32:52 2018	1525703572	0	1	1	1
Mon May 07 16:32:55 2018	1525703575	0	1	1	1
Mon May 07 16:32:58 2018	1525703578	0	1	1	1
Mon May 07 16:32:48 2018	1525703568	0	1	1	1
Mon May 07 16:33:05 2018	1525703585	0	1	1	1
Mon May 07 16:33:03 2018	1525703583	0	1	1	1
Mon May 07 16:33:05 2018	1525703585	0	1	1	1
Mon May 07 16:33:01 2018	1525703581	0	1	1	1
Mon May 07 16:32:41 2018	1525703561	0	1	1	1
Mon May 07 16:32:23 2018	1525703543	0	1	1	1
Mon May 07 16:33:06 2018	1525703586	0	1	1	1
Mon May 07 16:33:06 2018	1525703586	0	1	1	1
Mon May 07 16:33:07 2018	1525703587	0	1	1	1
Mon May 07 16:32:51 2018	1525703571	0	1	1	1
Mon May 07 16:32:58 2018	1525703578	0	1	1	1
Mon May 07 16:33:03 2018	1525703583	0	1	1	1
Mon May 07 16:33:02 2018	1525703582	0	1	1	1
Mon May 07 16:32:59 2018	1525703579	0	1	1	1
Mon May 07 16:33:06 2018	1525703586	0	1	1	1
