starttime	seconds	ctime	dtime	ttime	wait
Sat May 05 18:40:56 2018	1525538456	0	0	0	0
Sat May 05 18:40:56 2018	1525538456	0	0	0	0
Sat May 05 18:40:56 2018	1525538456	0	0	0	0
Sat May 05 18:40:53 2018	1525538453	0	0	0	0
Sat May 05 18:41:28 2018	1525538488	0	0	0	0
Sat May 05 18:41:28 2018	1525538488	0	0	0	0
Sat May 05 18:41:42 2018	1525538502	0	0	0	0
Sat May 05 18:40:50 2018	1525538450	0	0	0	0
Sat May 05 18:40:46 2018	1525538446	0	0	0	0
Sat May 05 18:40:47 2018	1525538447	0	0	0	0
Sat May 05 18:41:36 2018	1525538496	0	0	0	0
Sat May 05 18:40:50 2018	1525538450	0	0	0	0
Sat May 05 18:40:07 2018	1525538407	0	0	0	0
Sat May 05 18:40:37 2018	1525538437	0	0	0	0
Sat May 05 18:40:46 2018	1525538446	0	0	0	0
Sat May 05 18:41:02 2018	1525538462	0	0	0	0
Sat May 05 18:40:47 2018	1525538447	0	0	0	0
Sat May 05 18:41:06 2018	1525538466	0	0	0	0
Sat May 05 18:40:53 2018	1525538453	0	0	0	0
Sat May 05 18:40:56 2018	1525538456	0	0	0	0
Sat May 05 18:40:56 2018	1525538456	0	0	0	0
Sat May 05 18:40:15 2018	1525538415	0	0	0	0
Sat May 05 18:40:46 2018	1525538446	0	0	0	0
Sat May 05 18:40:50 2018	1525538450	0	0	0	0
Sat May 05 18:40:52 2018	1525538452	0	27	27	0
Sat May 05 18:40:14 2018	1525538414	0	42	42	0
Sat May 05 18:40:49 2018	1525538449	0	52	52	0
Sat May 05 18:39:10 2018	1525538350	0	55	55	55
Sat May 05 18:39:10 2018	1525538350	0	56	56	56
Sat May 05 18:39:10 2018	1525538350	0	56	56	56
Sat May 05 18:39:10 2018	1525538350	0	56	56	56
Sat May 05 18:39:10 2018	1525538350	0	56	56	56
Sat May 05 18:39:10 2018	1525538350	0	56	56	56
Sat May 05 18:39:10 2018	1525538350	0	56	56	56
Sat May 05 18:39:10 2018	1525538350	0	57	57	56
Sat May 05 18:39:10 2018	1525538350	0	57	57	57
Sat May 05 18:39:10 2018	1525538350	0	57	57	57
Sat May 05 18:39:10 2018	1525538350	0	57	57	57
Sat May 05 18:39:10 2018	1525538350	0	57	57	57
Sat May 05 18:39:10 2018	1525538350	0	58	58	58
Sat May 05 18:39:10 2018	1525538350	0	58	58	58
Sat May 05 18:39:10 2018	1525538350	0	58	58	58
Sat May 05 18:39:10 2018	1525538350	0	58	58	58
Sat May 05 18:39:10 2018	1525538350	0	58	58	58
Sat May 05 18:39:10 2018	1525538350	0	58	58	58
Sat May 05 18:39:10 2018	1525538350	0	59	59	59
Sat May 05 18:39:10 2018	1525538350	0	59	59	59
Sat May 05 18:39:10 2018	1525538350	0	60	60	60
Sat May 05 18:39:10 2018	1525538350	0	60	60	60
Sat May 05 18:39:10 2018	1525538350	0	60	60	60
Sat May 05 18:39:10 2018	1525538350	0	60	60	60
Sat May 05 18:39:10 2018	1525538350	0	61	61	61
Sat May 05 18:39:10 2018	1525538350	0	61	61	61
Sat May 05 18:39:10 2018	1525538350	0	61	61	61
Sat May 05 18:39:10 2018	1525538350	0	62	62	61
Sat May 05 18:39:10 2018	1525538350	0	62	62	62
Sat May 05 18:39:10 2018	1525538350	0	62	62	62
Sat May 05 18:39:10 2018	1525538350	0	62	62	62
Sat May 05 18:39:10 2018	1525538350	0	63	63	62
Sat May 05 18:39:10 2018	1525538350	0	63	63	63
Sat May 05 18:39:10 2018	1525538350	0	63	63	63
Sat May 05 18:39:10 2018	1525538350	0	63	63	63
Sat May 05 18:39:10 2018	1525538350	0	63	63	63
Sat May 05 18:39:10 2018	1525538350	0	63	63	63
Sat May 05 18:39:10 2018	1525538350	0	64	64	63
Sat May 05 18:39:10 2018	1525538350	0	64	64	63
Sat May 05 18:39:10 2018	1525538350	0	64	64	64
Sat May 05 18:39:10 2018	1525538350	0	64	64	64
Sat May 05 18:39:10 2018	1525538350	0	64	64	64
Sat May 05 18:39:10 2018	1525538350	0	65	65	65
Sat May 05 18:39:10 2018	1525538350	0	65	65	65
Sat May 05 18:39:10 2018	1525538350	0	65	65	65
Sat May 05 18:39:10 2018	1525538350	0	65	65	65
Sat May 05 18:39:10 2018	1525538350	0	65	65	65
Sat May 05 18:39:10 2018	1525538350	0	65	65	65
Sat May 05 18:39:10 2018	1525538350	0	65	65	65
Sat May 05 18:39:10 2018	1525538350	0	65	65	65
Sat May 05 18:39:10 2018	1525538350	0	65	65	65
Sat May 05 18:39:10 2018	1525538350	0	66	66	66
Sat May 05 18:39:10 2018	1525538350	0	66	66	66
Sat May 05 18:39:10 2018	1525538350	0	66	66	66
Sat May 05 18:39:10 2018	1525538350	0	66	66	66
Sat May 05 18:39:10 2018	1525538350	0	66	66	66
Sat May 05 18:39:10 2018	1525538350	0	66	66	66
Sat May 05 18:39:10 2018	1525538350	0	66	66	66
Sat May 05 18:39:10 2018	1525538350	0	68	68	67
Sat May 05 18:39:10 2018	1525538350	0	68	68	68
Sat May 05 18:39:10 2018	1525538350	0	68	68	68
Sat May 05 18:39:10 2018	1525538350	0	68	68	68
Sat May 05 18:39:10 2018	1525538350	0	68	68	68
Sat May 05 18:39:10 2018	1525538350	0	69	69	69
Sat May 05 18:39:10 2018	1525538350	0	69	69	69
Sat May 05 18:39:10 2018	1525538350	0	69	69	69
Sat May 05 18:39:10 2018	1525538350	0	69	69	69
Sat May 05 18:39:10 2018	1525538350	0	70	70	69
Sat May 05 18:39:10 2018	1525538350	0	70	70	70
Sat May 05 18:39:10 2018	1525538350	0	70	70	70
Sat May 05 18:39:10 2018	1525538350	0	70	70	70
Sat May 05 18:39:10 2018	1525538350	0	70	70	70
Sat May 05 18:39:10 2018	1525538350	0	70	70	70
Sat May 05 18:39:10 2018	1525538350	0	70	70	70
Sat May 05 18:39:10 2018	1525538350	0	70	70	70
Sat May 05 18:39:10 2018	1525538350	0	70	70	70
Sat May 05 18:39:10 2018	1525538350	0	70	70	70
Sat May 05 18:39:10 2018	1525538350	0	71	71	70
Sat May 05 18:39:10 2018	1525538350	0	71	71	70
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	71	71	71
Sat May 05 18:39:10 2018	1525538350	0	72	72	71
Sat May 05 18:39:10 2018	1525538350	0	72	72	71
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	72	72	72
Sat May 05 18:39:10 2018	1525538350	0	73	73	72
Sat May 05 18:39:10 2018	1525538350	0	73	73	73
Sat May 05 18:39:10 2018	1525538350	0	73	73	73
Sat May 05 18:39:10 2018	1525538350	0	73	73	73
Sat May 05 18:39:10 2018	1525538350	0	73	73	73
Sat May 05 18:39:10 2018	1525538350	0	73	73	73
Sat May 05 18:39:10 2018	1525538350	0	73	73	73
Sat May 05 18:39:10 2018	1525538350	0	74	74	74
Sat May 05 18:39:10 2018	1525538350	0	74	74	74
Sat May 05 18:39:10 2018	1525538350	0	74	74	74
Sat May 05 18:39:10 2018	1525538350	0	75	75	75
Sat May 05 18:39:10 2018	1525538350	0	75	75	75
Sat May 05 18:39:10 2018	1525538350	0	75	75	75
Sat May 05 18:39:10 2018	1525538350	0	75	75	75
Sat May 05 18:39:10 2018	1525538350	0	76	76	75
Sat May 05 18:39:10 2018	1525538350	0	76	76	76
Sat May 05 18:39:10 2018	1525538350	0	76	76	76
Sat May 05 18:39:10 2018	1525538350	0	76	76	76
Sat May 05 18:39:10 2018	1525538350	0	77	77	77
Sat May 05 18:39:10 2018	1525538350	0	77	77	77
Sat May 05 18:39:10 2018	1525538350	0	77	77	77
Sat May 05 18:39:10 2018	1525538350	0	77	77	77
Sat May 05 18:39:10 2018	1525538350	0	77	77	77
Sat May 05 18:39:10 2018	1525538350	0	78	78	78
Sat May 05 18:39:10 2018	1525538350	0	78	78	78
Sat May 05 18:39:10 2018	1525538350	0	79	79	79
Sat May 05 18:39:10 2018	1525538350	0	82	82	81
Sat May 05 18:39:10 2018	1525538350	0	82	82	82
Sat May 05 18:39:10 2018	1525538350	0	83	83	83
Sat May 05 18:39:10 2018	1525538350	0	83	83	83
Sat May 05 18:39:10 2018	1525538350	0	88	88	88
Sat May 05 18:39:10 2018	1525538350	0	88	88	88
Sat May 05 18:39:10 2018	1525538350	0	89	89	88
